antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'clicks_homepage_high'}),"frozenset({'Result_Pass', 'clicks_forumng_high'})",0.3286219081272085,0.2170355216663567,0.15956853263901805,0.48556876061120546,2.237277828454543,0.08824590537763581,1.522000256562759,0.8237210158262791
frozenset({'Result_Pass'}),"frozenset({'clicks_homepage_high', 'clicks_forumng_high'})",0.5718802306118653,0.23860888971545471,0.15956853263901805,0.27902439024390246,1.1693796931733933,0.023112825762502676,1.0560566820590784,0.338330001883434
frozenset({'clicks_forumng_high'}),"frozenset({'clicks_homepage_high', 'Result_Pass'})",0.3299237493025851,0.2226148409893993,0.15956853263901805,0.4836527621195039,2.172598915552692,0.08612260964939662,1.505547240267255,0.8054632017995881
"frozenset({'clicks_quiz_high', 'Result_Pass'})",frozenset({'clicks_forumng_high'}),0.22689231913706528,0.3299237493025851,0.10247349823321555,0.4516393442622951,1.3689203799878018,0.027616333615556293,1.2219626694332528,0.348589635395133
"frozenset({'clicks_quiz_high', 'clicks_forumng_high'})",frozenset({'Result_Pass'}),0.15584898642365633,0.5718802306118653,0.10247349823321555,0.6575178997613365,1.149747560005433,0.013346543936629512,1.2500500583528111,0.15428976296976926
"frozenset({'Result_Pass', 'clicks_forumng_high'})",frozenset({'clicks_quiz_high'}),0.2170355216663567,0.3269481123302957,0.10247349823321555,0.4721508140531277,1.4441154306960566,0.03151414411577924,1.2750836897898454,0.39278228744110266
frozenset({'clicks_quiz_high'}),"frozenset({'Result_Pass', 'clicks_forumng_high'})",0.3269481123302957,0.2170355216663567,0.10247349823321555,0.3134243458475541,1.4441154306960569,0.03151414411577924,1.1403906817817275,0.4569255126076381
frozenset({'clicks_forumng_high'}),"frozenset({'clicks_quiz_high', 'Result_Pass'})",0.3299237493025851,0.22689231913706528,0.10247349823321555,0.310597519729425,1.3689203799878018,0.027616333615556293,1.1214170284961948,0.40218904089302465
"frozenset({'clicks_homepage_medium', 'Result_Pass'})",frozenset({'clicks_forumng_medium'}),0.22056909057095034,0.3392226148409894,0.1032174074762879,0.4679595278246206,1.3795056913996626,0.0283953838197111,1.2419682706792181,0.35295323956741276
"frozenset({'clicks_homepage_medium', 'clicks_forumng_medium'})",frozenset({'Result_Pass'}),0.16589176120513296,0.5718802306118653,0.1032174074762879,0.6221973094170404,1.0879853439790006,0.00834718882168796,1.1331834845525703,0.09695380999728835
"frozenset({'Result_Pass', 'clicks_forumng_medium'})",frozenset({'clicks_homepage_medium'}),0.19973963176492468,0.34108238794867024,0.1032174074762879,0.5167597765363129,1.5150585160500298,0.03508973690591932,1.3635404919906133,0.4248110997355712
frozenset({'clicks_homepage_medium'}),"frozenset({'Result_Pass', 'clicks_forumng_medium'})",0.34108238794867024,0.19973963176492468,0.1032174074762879,0.3026172300981462,1.5150585160500298,0.03508973690591932,1.1475195585169102,0.5159362580192386
frozenset({'clicks_forumng_medium'}),"frozenset({'clicks_homepage_medium', 'Result_Pass'})",0.3392226148409894,0.22056909057095034,0.1032174074762879,0.3042763157894737,1.3795056913996626,0.0283953838197111,1.1203167681627948,0.4163318398612516
"frozenset({'clicks_oucontent_high', 'clicks_homepage_high'})",frozenset({'Result_Pass'}),0.1480379393713967,0.5718802306118653,0.10303143016551981,0.6959798994974874,1.2170029006822731,0.01837145925850013,1.408195605094856,0.20929250230704913
"frozenset({'clicks_oucontent_high', 'Result_Pass'})",frozenset({'clicks_homepage_high'}),0.2187093174632695,0.3286219081272085,0.10303143016551981,0.4710884353741497,1.4335271743105844,0.031158756935540793,1.2693579357594902,0.38707734190845056
"frozenset({'clicks_homepage_high', 'Result_Pass'})",frozenset({'clicks_oucontent_high'}),0.2226148409893993,0.3267621350195276,0.10303143016551981,0.46282372598162075,1.4163933833825697,0.03028932943679105,1.2532903956168362,0.3781670495569413
frozenset({'clicks_oucontent_high'}),"frozenset({'clicks_homepage_high', 'Result_Pass'})",0.3267621350195276,0.2226148409893993,0.10303143016551981,0.315310187820148,1.4163933833825697,0.03028932943679105,1.1353829795358483,0.436668029598899
frozenset({'clicks_homepage_high'}),"frozenset({'clicks_oucontent_high', 'Result_Pass'})",0.3286219081272085,0.2187093174632695,0.10303143016551981,0.3135257498585173,1.4335271743105844,0.031158756935540793,1.138120887091841,0.45044651339540187
"frozenset({'clicks_quiz_high', 'clicks_homepage_high'})",frozenset({'Result_Pass'}),0.19583410823879488,0.5718802306118653,0.13334573182071788,0.6809116809116809,1.190654344150279,0.02135207683944687,1.3416967772788861,0.19912021644301153
"frozenset({'clicks_quiz_high', 'Result_Pass'})",frozenset({'clicks_homepage_high'}),0.22689231913706528,0.3286219081272085,0.13334573182071788,0.5877049180327869,1.7883923849814913,0.058783944966487936,1.6283921910234707,0.5702162909162647
"frozenset({'clicks_homepage_high', 'Result_Pass'})",frozenset({'clicks_quiz_high'}),0.2226148409893993,0.3269481123302957,0.13334573182071788,0.5989974937343359,1.8320873286743595,0.060562229782524846,1.6784231448763252,0.5842335488779005
frozenset({'clicks_quiz_high'}),"frozenset({'clicks_homepage_high', 'Result_Pass'})",0.3269481123302957,0.2226148409893993,0.13334573182071788,0.40784982935153585,1.8320873286743595,0.060562229782524846,1.3128175884155964,0.6747986278832893
frozenset({'clicks_homepage_high'}),"frozenset({'clicks_quiz_high', 'Result_Pass'})",0.3286219081272085,0.22689231913706528,0.13334573182071788,0.4057724957555178,1.7883923849814911,0.058783944966487936,1.30102978293791,0.6566174851354326
frozenset({'Result_Pass'}),"frozenset({'clicks_quiz_high', 'clicks_homepage_high'})",0.5718802306118653,0.19583410823879488,0.13334573182071788,0.23317073170731709,1.190654344150279,0.02135207683944687,1.04868961711862,0.37402077145941864
"frozenset({'clicks_oucontent_high', 'clicks_quiz_high'})",frozenset({'Result_Pass'}),0.18058396875581179,0.5718802306118653,0.13037009484842849,0.721936148300721,1.262390461597716,0.02709769315154896,1.5396455410217735,0.25365877033198797
"frozenset({'clicks_oucontent_high', 'Result_Pass'})",frozenset({'clicks_quiz_high'}),0.2187093174632695,0.3269481123302957,0.13037009484842849,0.5960884353741496,1.8231897138832778,0.05886349635476515,1.666334778735941,0.5779036375076785
"frozenset({'clicks_quiz_high', 'Result_Pass'})",frozenset({'clicks_oucontent_high'}),0.22689231913706528,0.3267621350195276,0.13037009484842849,0.5745901639344262,1.7584355785289754,0.056230276227669004,1.582562996678567,0.5578947151685776
frozenset({'clicks_oucontent_high'}),"frozenset({'clicks_quiz_high', 'Result_Pass'})",0.3267621350195276,0.22689231913706528,0.13037009484842849,0.3989755264655663,1.7584355785289754,0.056230276227669004,1.2863164727994094,0.6406542350706566
frozenset({'clicks_quiz_high'}),"frozenset({'clicks_oucontent_high', 'Result_Pass'})",0.3269481123302957,0.2187093174632695,0.13037009484842849,0.3987485779294653,1.8231897138832778,0.05886349635476515,1.299440889214354,0.670840890071776
frozenset({'Result_Pass'}),"frozenset({'clicks_oucontent_high', 'clicks_quiz_high'})",0.5718802306118653,0.18058396875581179,0.13037009484842849,0.22796747967479675,1.262390461597716,0.02709769315154896,1.061375019408542,0.4854998010785139
"frozenset({'clicks_quiz_medium', 'Result_Pass'})",frozenset({'clicks_oucontent_medium'}),0.23154175190626744,0.329737771991817,0.11865352427003906,0.5124497991967871,1.554113124806049,0.042305462873384395,1.374755311153522,0.46397601713971853
"frozenset({'clicks_quiz_medium', 'clicks_oucontent_medium'})",frozenset({'Result_Pass'}),0.16626371582666916,0.5718802306118653,0.11865352427003906,0.7136465324384788,1.2478950910314472,0.023570592120697856,1.4950745071601266,0.23826549199798328
"frozenset({'Result_Pass', 'clicks_oucontent_medium'})",frozenset({'clicks_quiz_medium'}),0.21350195276176306,0.3368049098010043,0.11865352427003906,0.5557491289198606,1.650062433021585,0.04674501832777517,1.4928391442126412,0.5009069338371936
frozenset({'clicks_quiz_medium'}),"frozenset({'Result_Pass', 'clicks_oucontent_medium'})",0.3368049098010043,0.21350195276176306,0.11865352427003906,0.3522915516289343,1.650062433021585,0.04674501832777517,1.2142778887881047,0.5940368545141592
frozenset({'Result_Pass'}),"frozenset({'clicks_quiz_medium', 'clicks_oucontent_medium'})",0.5718802306118653,0.16626371582666916,0.11865352427003906,0.20747967479674798,1.2478950910314472,0.023570592120697856,1.0520061854054135,0.4640070376311725
frozenset({'clicks_oucontent_medium'}),"frozenset({'clicks_quiz_medium', 'Result_Pass'})",0.329737771991817,0.23154175190626744,0.11865352427003906,0.3598420755781162,1.554113124806049,0.042305462873384395,1.2004198007666853,0.5319503059992555
"frozenset({'clicks_quiz_high', 'clicks_homepage_high'})",frozenset({'clicks_forumng_high'}),0.19583410823879488,0.3299237493025851,0.13483355030686256,0.6885090218423551,2.0868731738705426,0.07022322707539108,2.151189914586517,0.6476452199432198
"frozenset({'clicks_quiz_high', 'clicks_forumng_high'})",frozenset({'clicks_homepage_high'}),0.15584898642365633,0.3286219081272085,0.13483355030686256,0.8651551312649164,2.6326763671824875,0.0836181590086292,4.978892398136274,0.7346533871200552
"frozenset({'clicks_homepage_high', 'clicks_forumng_high'})",frozenset({'clicks_quiz_high'}),0.23860888971545471,0.3269481123302957,0.13483355030686256,0.5650818394388153,1.728353271139084,0.05682082422916694,1.547536867168872,0.5534797769654499
frozenset({'clicks_quiz_high'}),"frozenset({'clicks_homepage_high', 'clicks_forumng_high'})",0.3269481123302957,0.23860888971545471,0.13483355030686256,0.4124004550625711,1.728353271139084,0.05682082422916694,1.2957653164377836,0.626124953549752
frozenset({'clicks_homepage_high'}),"frozenset({'clicks_quiz_high', 'clicks_forumng_high'})",0.3286219081272085,0.15584898642365633,0.13483355030686256,0.41029994340690434,2.6326763671824875,0.0836181590086292,1.4314921698554695,0.9237096188747731
frozenset({'clicks_forumng_high'}),"frozenset({'clicks_quiz_high', 'clicks_homepage_high'})",0.3299237493025851,0.19583410823879488,0.13483355030686256,0.4086809470124013,2.086873173870543,0.07022322707539108,1.3599526139031246,0.7772461645946385
"frozenset({'clicks_forumng_low', 'clicks_oucontent_low'})",frozenset({'clicks_homepage_low'}),0.11326018225776455,0.3302957039241213,0.10730890831318579,0.9474548440065682,2.868504896522138,0.06989955668778318,12.745309884694084,0.7345856402591512
"frozenset({'clicks_forumng_low', 'clicks_homepage_low'})",frozenset({'clicks_oucontent_low'}),0.2237307048540078,0.34350009298865536,0.10730890831318579,0.4796342477140482,1.3963147536320724,0.030457390391416705,1.261612441109661,0.3656322584556208
"frozenset({'clicks_oucontent_low', 'clicks_homepage_low'})",frozenset({'clicks_forumng_low'}),0.16533382927282872,0.3308536358564255,0.10730890831318579,0.6490438695163104,1.9617250626133789,0.052607609768204895,1.9066381978321718,0.5873540687741932
frozenset({'clicks_forumng_low'}),"frozenset({'clicks_oucontent_low', 'clicks_homepage_low'})",0.3308536358564255,0.16533382927282872,0.10730890831318579,0.3243395165823496,1.9617250626133789,0.052607609768204895,1.2353337085887168,0.7326417622730904
frozenset({'clicks_oucontent_low'}),"frozenset({'clicks_forumng_low', 'clicks_homepage_low'})",0.34350009298865536,0.2237307048540078,0.10730890831318579,0.3123984840281538,1.3963147536320724,0.030457390391416705,1.1289522741217697,0.43233684045149046
frozenset({'clicks_homepage_low'}),"frozenset({'clicks_forumng_low', 'clicks_oucontent_low'})",0.3302957039241213,0.11326018225776455,0.10730890831318579,0.32488738738738737,2.868504896522138,0.06989955668778318,1.3134694881653128,0.9726476902959267
"frozenset({'clicks_forumng_low', 'clicks_homepage_low'})",frozenset({'clicks_quiz_low'}),0.2237307048540078,0.3362469778687,0.16830946624511808,0.7522859517871986,2.2373017493140304,0.09308069288152386,2.679513039006556,0.712424188676548
"frozenset({'clicks_forumng_low', 'clicks_quiz_low'})",frozenset({'clicks_homepage_low'}),0.19992560907569276,0.3302957039241213,0.16830946624511808,0.841860465116279,2.54880840142468,0.10227489646300346,4.234894813420996,0.7595041237404677
"frozenset({'clicks_homepage_low', 'clicks_quiz_low'})",frozenset({'clicks_forumng_low'}),0.2267063418262972,0.3308536358564255,0.16830946624511808,0.7424118129614438,2.2439282283831834,0.09330284878017801,2.5977369996529207,0.7168724870382329
frozenset({'clicks_forumng_low'}),"frozenset({'clicks_homepage_low', 'clicks_quiz_low'})",0.3308536358564255,0.2267063418262972,0.16830946624511808,0.5087127599775154,2.243928228383183,0.09330284878017801,1.5740153522780516,0.8284479714021601
frozenset({'clicks_homepage_low'}),"frozenset({'clicks_forumng_low', 'clicks_quiz_low'})",0.3302957039241213,0.19992560907569276,0.16830946624511808,0.509572072072072,2.5488084014246803,0.10227489646300346,1.6313801587618477,0.90735538470744
frozenset({'clicks_quiz_low'}),"frozenset({'clicks_forumng_low', 'clicks_homepage_low'})",0.3362469778687,0.2237307048540078,0.16830946624511808,0.5005530973451328,2.237301749314031,0.09308069288152386,1.5542579021306244,0.8331909676480559
"frozenset({'clicks_oucontent_high', 'clicks_quiz_high'})",frozenset({'clicks_homepage_high'}),0.18058396875581179,0.3286219081272085,0.1138181141900688,0.6302780638516993,1.917942925484203,0.05447426580034974,1.8159000757896393,0.5840843146155421
"frozenset({'clicks_oucontent_high', 'clicks_homepage_high'})",frozenset({'clicks_quiz_high'}),0.1480379393713967,0.3269481123302957,0.1138181141900688,0.7688442211055275,2.351578712676008,0.0654173893593239,2.9116809923102407,0.6746236586754325
"frozenset({'clicks_quiz_high', 'clicks_homepage_high'})",frozenset({'clicks_oucontent_high'}),0.19583410823879488,0.3267621350195276,0.1138181141900688,0.5811965811965811,1.7786533961832764,0.04982694287231493,1.607527146994189,0.5443863252979266
frozenset({'clicks_oucontent_high'}),"frozenset({'clicks_quiz_high', 'clicks_homepage_high'})",0.3267621350195276,0.19583410823879488,0.1138181141900688,0.3483210017074559,1.7786533961832764,0.04982694287231493,1.2339908050868449,0.6502559311017223
frozenset({'clicks_quiz_high'}),"frozenset({'clicks_oucontent_high', 'clicks_homepage_high'})",0.3269481123302957,0.1480379393713967,0.1138181141900688,0.34812286689419797,2.351578712676008,0.0654173893593239,1.3069365642103707,0.8539516386825523
frozenset({'clicks_homepage_high'}),"frozenset({'clicks_oucontent_high', 'clicks_quiz_high'})",0.3286219081272085,0.18058396875581179,0.1138181141900688,0.3463497453310696,1.9179429254842033,0.05447426580034974,1.2536001101372125,0.7128740970072239
"frozenset({'clicks_oucontent_low', 'clicks_quiz_low'})",frozenset({'clicks_homepage_low'}),0.16775153431281384,0.3302957039241213,0.1329737771991817,0.7926829268292682,2.3999189738519005,0.07756616608897945,3.2303383693071788,0.700895573700043
"frozenset({'clicks_oucontent_low', 'clicks_homepage_low'})",frozenset({'clicks_quiz_low'}),0.16533382927282872,0.3362469778687,0.1329737771991817,0.8042744656917884,2.3919158197039527,0.07738077676673343,3.3912438889352026,0.6971950064196053
"frozenset({'clicks_homepage_low', 'clicks_quiz_low'})",frozenset({'clicks_oucontent_low'}),0.2267063418262972,0.34350009298865536,0.1329737771991817,0.586546349466776,1.707558051479618,0.05510012770073071,1.5878440211246607,0.5358486631213903
frozenset({'clicks_oucontent_low'}),"frozenset({'clicks_homepage_low', 'clicks_quiz_low'})",0.34350009298865536,0.2267063418262972,0.1329737771991817,0.3871142393069843,1.707558051479618,0.05510012770073071,1.2617256065784708,0.6311781136710314
frozenset({'clicks_quiz_low'}),"frozenset({'clicks_oucontent_low', 'clicks_homepage_low'})",0.3362469778687,0.16533382927282872,0.1329737771991817,0.3954646017699115,2.3919158197039527,0.07738077676673343,1.3806737755486969,0.8767193019924878
frozenset({'clicks_homepage_low'}),"frozenset({'clicks_oucontent_low', 'clicks_quiz_low'})",0.3302957039241213,0.16775153431281384,0.1329737771991817,0.40259009009009,2.3999189738519,0.07756616608897945,1.3930945099532916,0.8710101894772817
"frozenset({'clicks_forumng_low', 'clicks_homepage_low', 'Result_Fail'})",frozenset({'clicks_quiz_low'}),0.13892505114376047,0.3362469778687,0.12423284359308165,0.8942436412315931,2.659484545853029,0.0775197149957376,6.276246930785837,0.7246608295288474
"frozenset({'clicks_forumng_low', 'clicks_homepage_low', 'clicks_quiz_low'})",frozenset({'Result_Fail'}),0.16830946624511808,0.3022131299981402,0.12423284359308165,0.738121546961326,2.4423874203144926,0.0733675129908282,2.66454479895225,0.7100772738958578
"frozenset({'clicks_forumng_low', 'Result_Fail', 'clicks_quiz_low'})",frozenset({'clicks_homepage_low'}),0.13371768644225404,0.3302957039241213,0.12423284359308165,0.9290681502086231,2.8128375245899586,0.08006646622253243,9.441517428991313,0.7439689106115807
"frozenset({'clicks_homepage_low', 'Result_Fail', 'clicks_quiz_low'})",frozenset({'clicks_forumng_low'}),0.16644969313743724,0.3308536358564255,0.12423284359308165,0.7463687150837989,2.2558879038817237,0.06916235743137422,2.6382642991563836,0.6678847793035082
"frozenset({'clicks_forumng_low', 'clicks_homepage_low'})","frozenset({'Result_Fail', 'clicks_quiz_low'})",0.2237307048540078,0.21089827041100986,0.12423284359308165,0.5552784704904405,2.632920931064461,0.07704842490153527,1.7743726741972994,0.7989414080320432
"frozenset({'clicks_forumng_low', 'Result_Fail'})","frozenset({'clicks_homepage_low', 'clicks_quiz_low'})",0.16105635112516273,0.2267063418262972,0.12423284359308165,0.7713625866050808,3.4024746744672023,0.08772034740160436,3.382183373628417,0.8416492220613085
"frozenset({'clicks_forumng_low', 'clicks_quiz_low'})","frozenset({'clicks_homepage_low', 'Result_Fail'})",0.19992560907569276,0.1913706527803608,0.12423284359308165,0.6213953488372094,3.2470775419802473,0.0859729492767551,2.1358146148921677,0.8649580198041852
"frozenset({'clicks_homepage_low', 'Result_Fail'})","frozenset({'clicks_forumng_low', 'clicks_quiz_low'})",0.1913706527803608,0.19992560907569276,0.12423284359308165,0.6491739552964043,3.2470775419802473,0.0859729492767551,2.280544455016931,0.8558071299902495
"frozenset({'clicks_homepage_low', 'clicks_quiz_low'})","frozenset({'clicks_forumng_low', 'Result_Fail'})",0.2267063418262972,0.16105635112516273,0.12423284359308165,0.5479901558654635,3.4024746744672023,0.08772034740160436,1.8560295970570357,0.9131023666951811
"frozenset({'Result_Fail', 'clicks_quiz_low'})","frozenset({'clicks_forumng_low', 'clicks_homepage_low'})",0.21089827041100986,0.2237307048540078,0.12423284359308165,0.5890652557319224,2.632920931064461,0.07704842490153527,1.8890330057844529,0.7859489599636457
frozenset({'clicks_forumng_low'}),"frozenset({'clicks_homepage_low', 'Result_Fail', 'clicks_quiz_low'})",0.3308536358564255,0.16644969313743724,0.12423284359308165,0.37549184935356944,2.2558879038817237,0.06916235743137422,1.3347308694045898,0.8319787606554541
frozenset({'clicks_homepage_low'}),"frozenset({'clicks_forumng_low', 'Result_Fail', 'clicks_quiz_low'})",0.3302957039241213,0.13371768644225404,0.12423284359308165,0.3761261261261261,2.8128375245899586,0.08006646622253243,1.3885536000708998,0.9623457888444161
frozenset({'Result_Fail'}),"frozenset({'clicks_forumng_low', 'clicks_homepage_low', 'clicks_quiz_low'})",0.3022131299981402,0.16830946624511808,0.12423284359308165,0.4110769230769231,2.4423874203144926,0.0733675129908282,1.4122226931574537,0.8463394373300309
frozenset({'clicks_quiz_low'}),"frozenset({'clicks_forumng_low', 'clicks_homepage_low', 'Result_Fail'})",0.3362469778687,0.13892505114376047,0.12423284359308165,0.3694690265486726,2.6594845458530285,0.0775197149957376,1.3656346557298957,0.9400895603022033
"frozenset({'clicks_oucontent_low', 'Result_Fail', 'clicks_quiz_low'})",frozenset({'clicks_homepage_low'}),0.1411567788729775,0.3302957039241213,0.11902547889157523,0.8432147562582345,2.5529086398651613,0.0724020012500636,4.271475300181445,0.7082665656128194
"frozenset({'clicks_oucontent_low', 'Result_Fail', 'clicks_homepage_low'})",frozenset({'clicks_quiz_low'}),0.12962618560535616,0.3362469778687,0.11902547889157523,0.9182209469153515,2.7307931590507994,0.07543906572912704,8.116418533780983,0.7281997863247863
"frozenset({'clicks_oucontent_low', 'clicks_quiz_low', 'clicks_homepage_low'})",frozenset({'Result_Fail'}),0.1329737771991817,0.3022131299981402,0.11902547889157523,0.8951048951048952,2.961833243679398,0.0788390574765352,6.65223482735107,0.7639575959888459
"frozenset({'clicks_homepage_low', 'Result_Fail', 'clicks_quiz_low'})",frozenset({'clicks_oucontent_low'}),0.16644969313743724,0.34350009298865536,0.11902547889157523,0.7150837988826816,2.081757220677953,0.06184999382093239,2.304185948137857,0.6234015924810353
"frozenset({'clicks_oucontent_low', 'Result_Fail'})","frozenset({'clicks_homepage_low', 'clicks_quiz_low'})",0.1748186721220011,0.2267063418262972,0.11902547889157523,0.6808510638297873,3.003229015761088,0.07939297725186548,2.422986795610936,0.8083375591615957
"frozenset({'clicks_oucontent_low', 'clicks_quiz_low'})","frozenset({'clicks_homepage_low', 'Result_Fail'})",0.16775153431281384,0.1913706527803608,0.11902547889157523,0.7095343680709535,3.707644603612747,0.08692275826522496,2.783907141954636,0.8774867318435755
"frozenset({'clicks_oucontent_low', 'clicks_homepage_low'})","frozenset({'Result_Fail', 'clicks_quiz_low'})",0.16533382927282872,0.21089827041100986,0.11902547889157523,0.719910011248594,3.413541561273095,0.08415686025750646,2.817315010460291,0.8471040831105169
"frozenset({'Result_Fail', 'clicks_quiz_low'})","frozenset({'clicks_oucontent_low', 'clicks_homepage_low'})",0.21089827041100986,0.16533382927282872,0.11902547889157523,0.564373897707231,3.4135415612730946,0.08415686025750646,1.9160150558797817,0.8960177056328069
"frozenset({'clicks_homepage_low', 'Result_Fail'})","frozenset({'clicks_oucontent_low', 'clicks_quiz_low'})",0.1913706527803608,0.16775153431281384,0.11902547889157523,0.6219630709426628,3.707644603612747,0.08692275826522496,2.201500440082557,0.9031170940662374
"frozenset({'clicks_homepage_low', 'clicks_quiz_low'})","frozenset({'clicks_oucontent_low', 'Result_Fail'})",0.2267063418262972,0.1748186721220011,0.11902547889157523,0.5250205086136177,3.0032290157610877,0.07939297725186548,1.7372988578295003,0.8625766594516595
frozenset({'clicks_oucontent_low'}),"frozenset({'clicks_homepage_low', 'Result_Fail', 'clicks_quiz_low'})",0.34350009298865536,0.16644969313743724,0.11902547889157523,0.3465078505684895,2.081757220677953,0.06184999382093239,1.275532242564336,0.7915257613314448
frozenset({'Result_Fail'}),"frozenset({'clicks_oucontent_low', 'clicks_quiz_low', 'clicks_homepage_low'})",0.3022131299981402,0.1329737771991817,0.11902547889157523,0.3938461538461539,2.9618332436793984,0.0788390574765352,1.430373210204396,0.9492458188965885
frozenset({'clicks_quiz_low'}),"frozenset({'clicks_oucontent_low', 'Result_Fail', 'clicks_homepage_low'})",0.3362469778687,0.12962618560535616,0.11902547889157523,0.3539823008849558,2.7307931590507994,0.07543906572912704,1.3472909729670515,0.9548823199775847
frozenset({'clicks_homepage_low'}),"frozenset({'clicks_oucontent_low', 'Result_Fail', 'clicks_quiz_low'})",0.3302957039241213,0.1411567788729775,0.11902547889157523,0.36036036036036034,2.5529086398651613,0.0724020012500636,1.3426985569732324,0.9082963065815051
